"No.","Time","Source","Destination","Protocol","Length","Info"
"2349","21.148977","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11860, Time=289979394"
"2350","21.167812","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=197, Time=103040"
"2351","21.168190","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2352","21.168494","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2353","21.168916","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11861, Time=289979554"
"2354","21.185747","207.46.107.165","200.57.7.204","MSNMS","62","QNG 41"
"2355","21.188580","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2356","21.189105","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11862, Time=289979714"
"2357","21.191655","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=198, Time=103200"
"2358","21.192021","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2359","21.207947","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=199, Time=103360"
"2360","21.208318","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2361","21.208584","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2362","21.209045","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11863, Time=289979874"
"2363","21.227219","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=200, Time=103520"
"2364","21.227529","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2365","21.228511","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2366","21.228987","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11864, Time=289980034"
"2367","21.248136","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=201, Time=103680"
"2368","21.248448","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2369","21.248634","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2370","21.248935","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11865, Time=289980194"
"2371","21.268189","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=202, Time=103840"
"2372","21.268593","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2373","21.268783","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2374","21.269114","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11866, Time=289980354"
"2375","21.278670","Cisco_10:84:4f","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:b0:64:10:84:40  Cost = 0  Port = 0x800f"
"2376","21.279049","Cisco_10:84:50","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:b0:64:10:84:40  Cost = 0  Port = 0x8010"
"2377","21.279448","Cisco_10:84:51","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:b0:64:10:84:40  Cost = 0  Port = 0x8011"
"2378","21.279839","Cisco_10:84:52","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:b0:64:10:84:40  Cost = 0  Port = 0x8012"
"2379","21.280465","Cisco_10:84:54","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:b0:64:10:84:40  Cost = 0  Port = 0x8014"
"2380","21.280853","Cisco_10:84:55","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:b0:64:10:84:40  Cost = 0  Port = 0x8015"
"2381","21.281244","Cisco_10:84:56","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:b0:64:10:84:40  Cost = 0  Port = 0x8016"
"2382","21.281636","Cisco_10:84:57","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:b0:64:10:84:40  Cost = 0  Port = 0x8017"
"2383","21.282040","Cisco_10:84:58","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:b0:64:10:84:40  Cost = 0  Port = 0x8018"
"2384","21.288238","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=203, Time=104000"
"2385","21.288384","200.57.7.199","200.57.7.196","UDP","64","4800  >  40378 Len=13"
"2386","21.288665","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2387","21.288732","200.57.7.196","200.57.7.204","RTP","60","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11867, Time=289980514"
"2388","21.312004","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=204, Time=104160"
"2389","21.312404","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2390","21.328511","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=205, Time=104320"
"2391","21.328942","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2392","21.332072","200.57.7.204","207.46.107.165","TCP","60","1047  >  1863 [ACK] Seq=6 Ack=9 Win=16908 Len=0"
"2393","21.348452","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=206, Time=104480"
"2394","21.348882","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2395","21.368488","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=207, Time=104640"
"2396","21.368825","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2397","21.388534","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=208, Time=104800"
"2398","21.389010","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2399","21.408606","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=209, Time=104960"
"2400","21.408956","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2401","21.428582","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2402","21.428786","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=210, Time=105120"
"2403","21.429048","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11868, Time=289981634, Mark"
"2404","21.429239","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2405","21.448537","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2406","21.448836","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11869, Time=289981794"
"2407","21.449028","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=211, Time=105280"
"2408","21.449322","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2409","21.468561","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2410","21.468908","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=212, Time=105440"
"2411","21.469168","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11870, Time=289981954"
"2412","21.469358","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2413","21.488551","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2414","21.488964","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11871, Time=289982114"
"2415","21.492541","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=213, Time=105600"
"2416","21.492854","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2417","21.508628","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2418","21.509015","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=214, Time=105760"
"2419","21.509278","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11872, Time=289982274"
"2420","21.509466","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2421","21.528555","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2422","21.528847","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11873, Time=289982434"
"2423","21.529396","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=215, Time=105920"
"2424","21.529818","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2425","21.548651","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2426","21.549031","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11874, Time=289982594"
"2427","21.549301","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=216, Time=106080"
"2428","21.549760","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2429","21.568687","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2430","21.569218","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11875, Time=289982754"
"2431","21.569487","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=217, Time=106240"
"2432","21.569947","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2433","21.588684","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2434","21.589162","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11876, Time=289982914"
"2435","21.589430","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=218, Time=106400"
"2436","21.589888","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2437","21.608559","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2438","21.608860","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11877, Time=289983074"
"2439","21.612951","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=219, Time=106560"
"2440","21.613487","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2441","21.628566","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2442","21.629045","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11878, Time=289983234"
"2443","21.629646","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=220, Time=106720"
"2444","21.630016","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2445","21.636314","200.57.7.205","200.57.7.195","H.225.0","156","RAS: registrationRequest "
"2446","21.639111","200.57.7.195","200.57.7.205","H.225.0","97","RAS: registrationReject "
"2447","21.642380","200.57.7.205","200.57.7.195","H.225.0","156","RAS: registrationRequest "
"2448","21.645293","200.57.7.195","200.57.7.194","UDP","395","5002  >  5001 Len=353"
"2449","21.646503","200.57.7.194","200.57.7.195","UDP","414","5001  >  5002 Len=372"
"2450","21.648641","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2451","21.648987","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11879, Time=289983394"
"2452","21.649317","200.57.7.195","200.57.7.205","H.225.0","100","RAS: registrationConfirm "
"2453","21.649605","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=221, Time=106880"
"2454","21.649958","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2455","21.668589","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2456","21.668926","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11880, Time=289983554"
"2457","21.669726","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=222, Time=107040"
"2458","21.669924","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=223, Time=107200"
"2459","21.670184","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2460","21.670432","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2461","21.688521","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2462","21.688868","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11881, Time=289983714"
"2463","21.689569","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=224, Time=107360"
"2464","21.690085","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2465","21.708675","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2466","21.709057","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11882, Time=289983874"
"2467","21.709659","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=225, Time=107520"
"2468","21.710029","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2469","21.728626","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2470","21.729001","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11883, Time=289984034"
"2471","21.748671","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2472","21.749185","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11884, Time=289984194"
"2473","21.751755","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=226, Time=107680"
"2474","21.751943","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=227, Time=107840"
"2475","21.752205","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2476","21.752394","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2477","21.768711","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2478","21.769124","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11885, Time=289984354"
"2479","21.771797","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=228, Time=108000"
"2480","21.772287","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2481","21.788618","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2482","21.789066","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11886, Time=289984514"
"2483","21.791828","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=229, Time=108160"
"2484","21.792227","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2485","21.808606","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2486","21.809008","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11887, Time=289984674"
"2487","21.811903","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=230, Time=108320"
"2488","21.812416","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2489","21.828520","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2490","21.828950","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11888, Time=289984834"
"2491","21.831998","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=231, Time=108480"
"2492","21.832360","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2493","21.848606","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2494","21.849170","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11889, Time=289984994"
"2495","21.855361","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=232, Time=108640"
"2496","21.855706","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2497","21.868627","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2498","21.869078","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11890, Time=289985154"
"2499","21.872113","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=233, Time=108800"
"2500","21.872482","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2501","21.888624","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2502","21.889019","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11891, Time=289985314"
"2503","21.892139","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=234, Time=108960"
"2504","21.892668","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2505","21.908638","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2506","21.908963","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11892, Time=289985474"
"2507","21.912168","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=235, Time=109120"
"2508","21.912612","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2509","21.928623","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2510","21.929147","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11893, Time=289985634"
"2511","21.932245","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=236, Time=109280"
"2512","21.932795","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2513","21.948621","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2514","21.949092","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11894, Time=289985794"
"2515","21.952391","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=237, Time=109440"
"2516","21.952736","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2517","21.968644","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2518","21.969031","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11895, Time=289985954"
"2519","21.972379","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=238, Time=109600"
"2520","21.972925","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2521","21.988513","200.57.7.199","200.57.7.196","UDP","64","4800  >  40378 Len=13"
"2522","21.988843","200.57.7.196","200.57.7.204","RTP","60","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11896, Time=289986114"
"2523","21.992500","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=239, Time=109760"
"2524","21.992865","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2525","22.012518","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=240, Time=109920"
"2526","22.013059","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2527","22.032642","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=241, Time=110080"
"2528","22.032993","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2529","22.048680","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2530","22.049044","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11897, Time=289986594, Mark"
"2531","22.052616","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=242, Time=110240"
"2532","22.052938","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2533","22.068646","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2534","22.068986","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11898, Time=289986754"
"2535","22.072749","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=243, Time=110400"
"2536","22.073120","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2537","22.088663","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2538","22.089168","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11899, Time=289986914"
"2539","22.092792","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=244, Time=110560"
"2540","22.093302","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2541","22.108672","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2542","22.109111","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11900, Time=289987074"
"2543","22.112945","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=245, Time=110720"
"2544","22.113494","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2545","22.128648","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2546","22.129054","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11901, Time=289987234"
"2547","22.133067","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=246, Time=110880"
"2548","22.133432","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2549","22.148535","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2550","22.148996","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11902, Time=289987394"
"2551","22.152991","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=247, Time=111040"
"2552","22.153372","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2553","22.168667","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2554","22.169182","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11903, Time=289987554"
"2555","22.173015","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=248, Time=111200"
"2556","22.173558","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2557","22.188619","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2558","22.189121","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11904, Time=289987714"
"2559","22.193113","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=249, Time=111360"
"2560","22.193500","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2561","22.208612","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2562","22.209065","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11905, Time=289987874"
"2563","22.213129","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=250, Time=111520"
"2564","22.213442","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2565","22.228615","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2566","22.229008","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11906, Time=289988034"
"2567","22.230190","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=251, Time=111680"
"2568","22.230709","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2569","22.248578","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2570","22.248950","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11907, Time=289988194"
"2571","22.256587","200.57.7.204","200.57.7.196","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0xD2BD4E3E, Seq=252, Time=111840"
"2572","22.256976","200.57.7.196","200.57.7.199","UDP","214","40378  >  4800 Len=172"
"2573","22.268563","200.57.7.199","200.57.7.196","UDP","214","4800  >  40378 Len=172"
"2574","22.268891","200.57.7.196","200.57.7.204","RTP","214","PT=ITU-T G.711 PCMA, SSRC=0x58F33DEA, Seq=11908, Time=289988354"
